,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
8292,7562,2011-11-16,4,0,11,0,3,1,3.0,0.48,0.4697,0.94,0.1045,13.0,110.0,123.0,16.0
8293,7563,2011-11-16,4,0,11,0,3,1,2.0,0.48,0.4697,0.88,0.194,17.0,216.0,233.0,17.0
8294,7564,2011-11-16,4,0,11,0,3,1,3.0,0.46,0.4545,0.88,0.3881,13.0,176.0,189.0,18.0
8295,7565,2011-11-16,4,0,11,0,3,1,3.0,0.46,0.4545,0.88,0.3881,3.0,108.0,111.0,19.0
8296,7566,2011-11-16,4,0,11,0,3,1,3.0,0.44,0.4394,0.88,0.3881,5.0,94.0,99.0,20.0
8297,7567,2011-11-16,4,0,11,0,3,1,3.0,0.44,0.4394,0.88,0.2836,3.0,72.0,75.0,21.0
8298,7568,2011-11-16,4,0,11,0,3,1,3.0,0.42,0.4242,0.88,0.2239,1.0,45.0,46.0,22.0
8299,7569,2011-11-16,4,0,11,0,3,1,3.0,0.42,0.4242,0.88,0.1343,3.0,28.0,31.0,23.0
8300,7570,2011-11-17,4,0,11,0,4,1,2.0,0.42,0.4242,0.88,0.2537,2.0,22.0,24.0,0.0
8301,7571,2011-11-17,4,0,11,0,4,1,2.0,0.42,0.4242,0.82,0.1642,0.0,5.0,5.0,1.0
8302,7572,2011-11-17,4,0,11,0,4,1,2.0,0.42,0.4242,0.82,0.2239,0.0,5.0,5.0,2.0
8303,7573,2011-11-17,4,0,11,0,4,1,2.0,0.42,0.4242,0.77,0.3284,0.0,3.0,3.0,3.0
8304,7574,2011-11-17,4,0,11,0,4,1,2.0,0.4,0.4091,0.62,0.4179,1.0,3.0,4.0,4.0
8305,7575,2011-11-17,4,0,11,0,4,1,3.0,0.34,0.303,0.71,0.3284,1.0,21.0,22.0,5.0
8306,7576,2011-11-17,4,0,11,0,4,1,3.0,0.36,0.3485,0.57,0.2239,3.0,72.0,75.0,6.0
8307,7577,2011-11-17,4,0,11,0,4,1,3.0,0.34,0.3182,0.61,0.2836,4.0,164.0,168.0,7.0
8308,7578,2011-11-17,4,0,11,0,4,1,3.0,0.34,0.303,0.61,0.2985,12.0,343.0,355.0,8.0
8309,7579,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.61,0.3284,14.0,184.0,198.0,9.0
8310,7580,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.61,0.3284,7.0,74.0,81.0,10.0
8311,7581,2011-11-17,4,0,11,0,4,1,3.0,0.32,0.303,0.66,0.3284,4.0,93.0,97.0,11.0
8312,7582,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.53,0.2985,6.0,115.0,121.0,12.0
8313,7583,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.49,0.4478,15.0,109.0,124.0,13.0
8314,7584,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.49,0.3881,5.0,105.0,110.0,14.0
8315,7585,2011-11-17,4,0,11,0,4,1,2.0,0.34,0.303,0.49,0.4478,10.0,106.0,116.0,15.0
8316,7586,2011-11-17,4,0,11,0,4,1,1.0,0.32,0.2879,0.39,0.4179,8.0,187.0,195.0,16.0
8317,7587,2011-11-17,4,0,11,0,4,1,1.0,0.32,0.2879,0.42,0.3881,20.0,379.0,399.0,17.0
8318,7588,2011-11-17,4,0,11,0,4,1,1.0,0.32,0.3182,0.39,0.194,9.0,298.0,307.0,18.0
8319,7589,2011-11-17,4,0,11,0,4,1,1.0,0.3,0.2879,0.45,0.2239,7.0,210.0,217.0,19.0
8320,7590,2011-11-17,4,0,11,0,4,1,1.0,0.3,0.2879,0.42,0.2836,7.0,162.0,169.0,20.0
8321,7591,2011-11-17,4,0,11,0,4,1,1.0,0.3,0.2879,0.42,0.2537,3.0,113.0,116.0,21.0
8322,7592,2011-11-17,4,0,11,0,4,1,1.0,0.26,0.2424,0.52,0.2537,1.0,83.0,84.0,22.0
8323,7593,2011-11-17,4,0,11,0,4,1,1.0,0.26,0.2576,0.52,0.2239,0.0,58.0,58.0,23.0
8324,7594,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2576,0.48,0.1642,2.0,28.0,30.0,0.0
8325,7595,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2273,0.44,0.3284,0.0,10.0,10.0,1.0
8326,7596,2011-11-18,4,0,11,0,5,1,1.0,0.24,0.2273,0.44,0.2239,2.0,8.0,10.0,2.0
8327,7597,2011-11-18,4,0,11,0,5,1,1.0,0.24,0.2121,0.41,0.2836,0.0,2.0,2.0,3.0
8328,7598,2011-11-18,4,0,11,0,5,1,1.0,0.22,0.2273,0.44,0.1642,0.0,5.0,5.0,4.0
8329,7599,2011-11-18,4,0,11,0,5,1,1.0,0.22,0.2273,0.44,0.1343,0.0,22.0,22.0,5.0
8330,7600,2011-11-18,4,0,11,0,5,1,1.0,0.22,0.2576,0.44,0.0896,1.0,70.0,71.0,6.0
8331,7601,2011-11-18,4,0,11,0,5,1,1.0,0.22,0.2273,0.44,0.1642,5.0,211.0,216.0,7.0
8332,7602,2011-11-18,4,0,11,0,5,1,1.0,0.22,0.2273,0.44,0.194,6.0,369.0,375.0,8.0
8333,7603,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2576,0.41,0.194,6.0,207.0,213.0,9.0
8334,7604,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2424,0.41,0.2836,10.0,105.0,115.0,10.0
8335,7605,2011-11-18,4,0,11,0,5,1,1.0,0.3,0.303,0.36,0.1343,18.0,122.0,140.0,11.0
8336,7606,2011-11-18,4,0,11,0,5,1,1.0,0.32,0.3333,0.33,0.0,22.0,143.0,165.0,12.0
8337,7607,2011-11-18,4,0,11,0,5,1,1.0,0.34,0.3182,0.31,0.2239,31.0,146.0,177.0,13.0
8338,7608,2011-11-18,4,0,11,0,5,1,1.0,0.34,0.3333,0.31,0.1343,31.0,123.0,154.0,14.0
8339,7609,2011-11-18,4,0,11,0,5,1,1.0,0.34,0.3333,0.29,0.1343,27.0,151.0,178.0,15.0
8340,7610,2011-11-18,4,0,11,0,5,1,1.0,0.34,0.3333,0.29,0.1343,19.0,190.0,209.0,16.0
8341,7611,2011-11-18,4,0,11,0,5,1,1.0,0.32,0.3333,0.31,0.1343,17.0,361.0,378.0,17.0
8342,7612,2011-11-18,4,0,11,0,5,1,1.0,0.3,0.303,0.36,0.1642,16.0,312.0,328.0,18.0
8343,7613,2011-11-18,4,0,11,0,5,1,1.0,0.28,0.2727,0.41,0.1642,7.0,183.0,190.0,19.0
8344,7614,2011-11-18,4,0,11,0,5,1,1.0,0.28,0.2727,0.48,0.194,8.0,129.0,137.0,20.0
8345,7615,2011-11-18,4,0,11,0,5,1,1.0,0.28,0.2727,0.48,0.1642,3.0,108.0,111.0,21.0
8346,7616,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2727,0.52,0.1045,9.0,88.0,97.0,22.0
8347,7617,2011-11-18,4,0,11,0,5,1,1.0,0.26,0.2727,0.6,0.1343,5.0,54.0,59.0,23.0
8348,7618,2011-11-19,4,0,11,0,6,0,1.0,0.26,0.2576,0.56,0.194,4.0,49.0,53.0,0.0
8349,7619,2011-11-19,4,0,11,0,6,0,1.0,0.26,0.2273,0.52,0.2985,1.0,34.0,35.0,1.0
8350,7620,2011-11-19,4,0,11,0,6,0,1.0,0.24,0.2424,0.56,0.1642,12.0,34.0,46.0,2.0
8351,7621,2011-11-19,4,0,11,0,6,0,1.0,0.26,0.2424,0.48,0.2537,4.0,11.0,15.0,3.0
8352,7622,2011-11-19,4,0,11,0,6,0,1.0,0.26,0.2273,0.48,0.3284,4.0,4.0,8.0,4.0
8353,7623,2011-11-19,4,0,11,0,6,0,1.0,0.24,0.2273,0.56,0.2537,0.0,2.0,2.0,5.0
8354,7624,2011-11-19,4,0,11,0,6,0,1.0,0.24,0.2121,0.6,0.3284,2.0,10.0,12.0,6.0
8355,7625,2011-11-19,4,0,11,0,6,0,1.0,0.24,0.2273,0.6,0.2537,3.0,38.0,41.0,7.0
8356,7626,2011-11-19,4,0,11,0,6,0,1.0,0.26,0.2424,0.56,0.2537,12.0,80.0,92.0,8.0
8357,7627,2011-11-19,4,0,11,0,6,0,1.0,0.28,0.2576,0.52,0.2985,12.0,130.0,142.0,9.0
8358,7628,2011-11-19,4,0,11,0,6,0,1.0,0.32,0.303,0.45,0.2537,35.0,165.0,200.0,10.0
8359,7629,2011-11-19,4,0,11,0,6,0,1.0,0.36,0.3788,0.4,0.0,50.0,183.0,233.0,11.0
8360,7630,2011-11-19,4,0,11,0,6,0,1.0,0.4,0.4091,0.35,0.2836,93.0,218.0,311.0,12.0
8361,7631,2011-11-19,4,0,11,0,6,0,1.0,0.42,0.4242,0.3,0.2836,118.0,245.0,363.0,13.0
8362,7632,2011-11-19,4,0,11,0,6,0,1.0,0.42,0.4242,0.32,0.2985,121.0,228.0,349.0,14.0
8363,7633,2011-11-19,4,0,11,0,6,0,1.0,0.42,0.4242,0.41,0.194,120.0,262.0,382.0,15.0
8364,7634,2011-11-19,4,0,11,0,6,0,1.0,0.42,0.4242,0.38,0.2985,99.0,188.0,287.0,16.0
8365,7635,2011-11-19,4,0,11,0,6,0,1.0,0.4,0.4091,0.4,0.194,61.0,171.0,232.0,17.0
8366,7636,2011-11-19,4,0,11,0,6,0,1.0,0.38,0.3939,0.46,0.1343,36.0,172.0,208.0,18.0
8367,7637,2011-11-19,4,0,11,0,6,0,2.0,0.34,0.3333,0.71,0.1343,33.0,149.0,182.0,19.0
8368,7638,2011-11-19,4,0,11,0,6,0,2.0,0.36,0.3636,0.57,0.1045,48.0,115.0,163.0,20.0
8369,7639,2011-11-19,4,0,11,0,6,0,2.0,0.36,0.3485,0.62,0.194,29.0,79.0,108.0,21.0
8370,7640,2011-11-19,4,0,11,0,6,0,2.0,0.38,0.3939,0.62,0.1642,26.0,80.0,106.0,22.0
8371,7641,2011-11-19,4,0,11,0,6,0,1.0,0.38,0.3939,0.62,0.2239,20.0,73.0,93.0,23.0
8372,7642,2011-11-20,4,0,11,0,0,0,1.0,0.38,0.3939,0.66,0.1642,14.0,79.0,93.0,0.0
8373,7643,2011-11-20,4,0,11,0,0,0,1.0,0.4,0.4091,0.62,0.2537,11.0,73.0,84.0,1.0
8374,7644,2011-11-20,4,0,11,0,0,0,1.0,0.4,0.4091,0.62,0.2836,12.0,44.0,56.0,2.0
8375,7645,2011-11-20,4,0,11,0,0,0,2.0,0.4,0.4091,0.66,0.2836,6.0,31.0,37.0,3.0
8376,7646,2011-11-20,4,0,11,0,0,0,2.0,0.4,0.4091,0.71,0.2836,2.0,10.0,12.0,4.0
8377,7647,2011-11-20,4,0,11,0,0,0,2.0,0.42,0.4242,0.67,0.2836,0.0,4.0,4.0,5.0
8378,7648,2011-11-20,4,0,11,0,0,0,2.0,0.42,0.4242,0.67,0.2537,3.0,6.0,9.0,6.0
8379,7649,2011-11-20,4,0,11,0,0,0,1.0,0.42,0.4242,0.67,0.2239,4.0,19.0,23.0,7.0
8380,7650,2011-11-20,4,0,11,0,0,0,2.0,0.42,0.4242,0.71,0.2836,13.0,52.0,65.0,8.0
8381,7651,2011-11-20,4,0,11,0,0,0,1.0,0.44,0.4394,0.72,0.1642,29.0,109.0,138.0,9.0
8382,7652,2011-11-20,4,0,11,0,0,0,2.0,0.44,0.4394,0.72,0.1045,46.0,183.0,229.0,10.0
8383,7653,2011-11-20,4,0,11,0,0,0,2.0,0.5,0.4848,0.63,0.1045,74.0,212.0,286.0,11.0
8384,7654,2011-11-20,4,0,11,0,0,0,2.0,0.5,0.4848,0.63,0.1343,70.0,234.0,304.0,12.0
8385,7655,2011-11-20,4,0,11,0,0,0,2.0,0.54,0.5152,0.6,0.194,84.0,285.0,369.0,13.0
8386,7656,2011-11-20,4,0,11,0,0,0,1.0,0.52,0.5,0.63,0.2537,113.0,250.0,363.0,14.0
8387,7657,2011-11-20,4,0,11,0,0,0,2.0,0.52,0.5,0.68,0.194,109.0,242.0,351.0,15.0
8388,7658,2011-11-20,4,0,11,0,0,0,2.0,0.52,0.5,0.63,0.1343,81.0,225.0,306.0,16.0
8389,7659,2011-11-20,4,0,11,0,0,0,2.0,0.52,0.5,0.63,0.194,35.0,168.0,203.0,17.0
8390,7660,2011-11-20,4,0,11,0,0,0,2.0,0.54,0.5152,0.64,0.194,22.0,123.0,145.0,18.0
8391,7661,2011-11-20,4,0,11,0,0,0,2.0,0.5,0.4848,0.72,0.1045,17.0,140.0,157.0,19.0
8392,7662,2011-11-20,4,0,11,0,0,0,2.0,0.52,0.5,0.68,0.1045,23.0,90.0,113.0,20.0
8393,7663,2011-11-20,4,0,11,0,0,0,2.0,0.48,0.4697,0.77,0.0896,11.0,94.0,105.0,21.0
8394,7664,2011-11-20,4,0,11,0,0,0,3.0,0.46,0.4545,0.88,0.0896,5.0,35.0,40.0,22.0
8395,7665,2011-11-20,4,0,11,0,0,0,3.0,0.46,0.4545,0.88,0.0896,3.0,25.0,28.0,23.0
8396,7666,2011-11-21,4,0,11,0,1,1,2.0,0.46,0.4545,0.94,0.0,4.0,13.0,17.0,0.0
8397,7667,2011-11-21,4,0,11,0,1,1,3.0,0.46,0.4545,0.94,0.194,4.0,8.0,12.0,1.0
8398,7668,2011-11-21,4,0,11,0,1,1,3.0,0.44,0.4394,1.0,0.194,1.0,2.0,3.0,2.0
8399,7669,2011-11-21,4,0,11,0,1,1,3.0,0.44,0.4394,1.0,0.1343,0.0,4.0,4.0,3.0
8400,7670,2011-11-21,4,0,11,0,1,1,3.0,0.44,0.4394,1.0,0.1343,0.0,5.0,5.0,4.0
8401,7671,2011-11-21,4,0,11,0,1,1,2.0,0.44,0.4394,1.0,0.0,0.0,20.0,20.0,5.0
8402,7672,2011-11-21,4,0,11,0,1,1,2.0,0.42,0.4242,1.0,0.0,0.0,76.0,76.0,6.0
8403,7673,2011-11-21,4,0,11,0,1,1,2.0,0.46,0.4545,0.94,0.1642,17.0,229.0,246.0,7.0
8404,7674,2011-11-21,4,0,11,0,1,1,2.0,0.46,0.4545,0.94,0.0,13.0,378.0,391.0,8.0
8405,7675,2011-11-21,4,0,11,0,1,1,2.0,0.48,0.4697,0.94,0.1045,15.0,222.0,237.0,9.0
8406,7676,2011-11-21,4,0,11,0,1,1,2.0,0.52,0.5,0.83,0.0,25.0,110.0,135.0,10.0
8407,7677,2011-11-21,4,0,11,0,1,1,2.0,0.52,0.5,0.83,0.1045,16.0,112.0,128.0,11.0
8408,7678,2011-11-21,4,0,11,0,1,1,2.0,0.5,0.4848,0.77,0.1343,24.0,138.0,162.0,12.0
8409,7679,2011-11-21,4,0,11,0,1,1,2.0,0.5,0.4848,0.77,0.1343,13.0,121.0,134.0,13.0
8410,7680,2011-11-21,4,0,11,0,1,1,2.0,0.48,0.4697,0.82,0.194,14.0,121.0,135.0,14.0
8411,7681,2011-11-21,4,0,11,0,1,1,3.0,0.44,0.4394,0.94,0.2239,15.0,93.0,108.0,15.0
8412,7682,2011-11-21,4,0,11,0,1,1,3.0,0.44,0.4394,0.94,0.2239,13.0,95.0,108.0,16.0
8413,7683,2011-11-21,4,0,11,0,1,1,3.0,0.42,0.4242,0.94,0.2985,10.0,200.0,210.0,17.0
8414,7684,2011-11-21,4,0,11,0,1,1,3.0,0.42,0.4242,0.88,0.194,8.0,184.0,192.0,18.0
8415,7685,2011-11-21,4,0,11,0,1,1,3.0,0.4,0.4091,0.94,0.194,2.0,135.0,137.0,19.0
8416,7686,2011-11-21,4,0,11,0,1,1,3.0,0.4,0.4091,0.87,0.2239,5.0,75.0,80.0,20.0
8417,7687,2011-11-21,4,0,11,0,1,1,3.0,0.4,0.4091,0.87,0.1642,11.0,103.0,114.0,21.0
8418,7688,2011-11-21,4,0,11,0,1,1,3.0,0.4,0.4091,0.87,0.1343,6.0,72.0,78.0,22.0
8419,7689,2011-11-21,4,0,11,0,1,1,3.0,0.4,0.4091,0.87,0.1642,4.0,29.0,33.0,23.0
8420,7690,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,0.94,0.1045,0.0,14.0,14.0,0.0
8421,7691,2011-11-22,4,0,11,0,2,1,3.0,0.4,0.4091,0.94,0.1343,1.0,5.0,6.0,1.0
8422,7692,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,1.0,0.1045,2.0,4.0,6.0,2.0
8423,7693,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,1.0,0.1045,1.0,2.0,3.0,3.0
8424,7694,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,0.94,0.1642,0.0,7.0,7.0,4.0
8425,7695,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,0.94,0.1642,1.0,17.0,18.0,5.0
8426,7696,2011-11-22,4,0,11,0,2,1,2.0,0.38,0.3939,0.94,0.1045,1.0,63.0,64.0,6.0
8427,7697,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,0.94,0.2239,2.0,119.0,121.0,7.0
8428,7698,2011-11-22,4,0,11,0,2,1,3.0,0.38,0.3939,0.94,0.2239,5.0,185.0,190.0,8.0
8429,7699,2011-11-22,4,0,11,0,2,1,3.0,0.4,0.4091,0.94,0.0,2.0,147.0,149.0,9.0
8430,7700,2011-11-22,4,0,11,0,2,1,3.0,0.4,0.4091,0.94,0.0,6.0,46.0,52.0,10.0
8431,7701,2011-11-22,4,0,11,0,2,1,3.0,0.4,0.4091,0.94,0.1343,4.0,28.0,32.0,11.0
8432,7702,2011-11-22,4,0,11,0,2,1,3.0,0.4,0.4091,1.0,0.0896,3.0,18.0,21.0,12.0
8433,7703,2011-11-22,4,0,11,0,2,1,3.0,0.42,0.4242,1.0,0.0896,4.0,22.0,26.0,13.0
8434,7704,2011-11-22,4,0,11,0,2,1,3.0,0.42,0.4242,1.0,0.0896,4.0,31.0,35.0,14.0
8435,7705,2011-11-22,4,0,11,0,2,1,3.0,0.44,0.4394,0.94,0.0,2.0,32.0,34.0,15.0
8436,7706,2011-11-22,4,0,11,0,2,1,3.0,0.44,0.4394,0.94,0.0,3.0,59.0,62.0,16.0
8437,7707,2011-11-22,4,0,11,0,2,1,3.0,0.44,0.4394,1.0,0.0896,4.0,161.0,165.0,17.0
8438,7708,2011-11-22,4,0,11,0,2,1,3.0,0.44,0.4394,1.0,0.0,0.0,148.0,148.0,18.0
8439,7709,2011-11-22,4,0,11,0,2,1,3.0,0.46,0.4545,0.94,0.1045,5.0,106.0,111.0,19.0
8440,7710,2011-11-22,4,0,11,0,2,1,2.0,0.46,0.4545,1.0,0.2239,6.0,121.0,127.0,20.0
8441,7711,2011-11-22,4,0,11,0,2,1,2.0,0.46,0.4545,1.0,0.2537,4.0,86.0,90.0,21.0
8442,7712,2011-11-22,4,0,11,0,2,1,2.0,0.5,0.4848,0.94,0.194,6.0,81.0,87.0,22.0
8443,7713,2011-11-22,4,0,11,0,2,1,2.0,0.48,0.4697,0.94,0.2537,3.0,36.0,39.0,23.0
8444,7714,2011-11-23,4,0,11,0,3,1,2.0,0.48,0.4697,0.94,0.2537,2.0,14.0,16.0,0.0
8445,7715,2011-11-23,4,0,11,0,3,1,2.0,0.48,0.4697,0.94,0.2985,0.0,8.0,8.0,1.0
8446,7716,2011-11-23,4,0,11,0,3,1,3.0,0.5,0.4848,0.94,0.3582,1.0,5.0,6.0,2.0
8447,7717,2011-11-23,4,0,11,0,3,1,3.0,0.5,0.4848,0.94,0.3582,1.0,2.0,3.0,3.0
8448,7718,2011-11-23,4,0,11,0,3,1,3.0,0.52,0.5,0.88,0.3582,0.0,5.0,5.0,4.0
8449,7719,2011-11-23,4,0,11,0,3,1,2.0,0.46,0.4545,0.94,0.194,1.0,16.0,17.0,5.0
8450,7720,2011-11-23,4,0,11,0,3,1,2.0,0.44,0.4394,1.0,0.0,1.0,68.0,69.0,6.0
8451,7721,2011-11-23,4,0,11,0,3,1,2.0,0.46,0.4545,1.0,0.0896,2.0,154.0,156.0,7.0
8452,7722,2011-11-23,4,0,11,0,3,1,2.0,0.48,0.4697,0.94,0.1045,7.0,316.0,323.0,8.0
8453,7723,2011-11-23,4,0,11,0,3,1,2.0,0.52,0.5,0.94,0.194,3.0,164.0,167.0,9.0
8454,7724,2011-11-23,4,0,11,0,3,1,2.0,0.52,0.5,0.94,0.194,6.0,70.0,76.0,10.0
8455,7725,2011-11-23,4,0,11,0,3,1,2.0,0.5,0.4848,0.72,0.4179,9.0,107.0,116.0,11.0
8456,7726,2011-11-23,4,0,11,0,3,1,1.0,0.48,0.4697,0.55,0.4179,9.0,151.0,160.0,12.0
8457,7727,2011-11-23,4,0,11,0,3,1,2.0,0.44,0.4394,0.54,0.4925,12.0,162.0,174.0,13.0
8458,7728,2011-11-23,4,0,11,0,3,1,1.0,0.42,0.4242,0.54,0.4627,13.0,200.0,213.0,14.0
8459,7729,2011-11-23,4,0,11,0,3,1,2.0,0.42,0.4242,0.54,0.4478,13.0,194.0,207.0,15.0
8460,7730,2011-11-23,4,0,11,0,3,1,2.0,0.4,0.4091,0.62,0.4627,4.0,169.0,173.0,16.0
8461,7731,2011-11-23,4,0,11,0,3,1,3.0,0.38,0.3939,0.71,0.3881,7.0,156.0,163.0,17.0
8462,7732,2011-11-23,4,0,11,0,3,1,2.0,0.4,0.4091,0.58,0.5224,7.0,138.0,145.0,18.0
8463,7733,2011-11-23,4,0,11,0,3,1,1.0,0.38,0.3939,0.58,0.3881,6.0,116.0,122.0,19.0
8464,7734,2011-11-23,4,0,11,0,3,1,1.0,0.36,0.3333,0.62,0.3881,1.0,67.0,68.0,20.0
8465,7735,2011-11-23,4,0,11,0,3,1,1.0,0.36,0.3182,0.57,0.4627,0.0,66.0,66.0,21.0
8466,7736,2011-11-23,4,0,11,0,3,1,1.0,0.34,0.303,0.61,0.4478,3.0,59.0,62.0,22.0
8467,7737,2011-11-23,4,0,11,0,3,1,1.0,0.34,0.303,0.61,0.3582,4.0,47.0,51.0,23.0
8468,7738,2011-11-24,4,0,11,1,4,0,1.0,0.32,0.303,0.57,0.2239,1.0,22.0,23.0,0.0
8469,7739,2011-11-24,4,0,11,1,4,0,1.0,0.32,0.2879,0.57,0.4179,1.0,23.0,24.0,1.0
8470,7740,2011-11-24,4,0,11,1,4,0,1.0,0.3,0.2879,0.61,0.2836,3.0,19.0,22.0,2.0
8471,7741,2011-11-24,4,0,11,1,4,0,1.0,0.28,0.2879,0.65,0.1343,1.0,4.0,5.0,3.0
8472,7742,2011-11-24,4,0,11,1,4,0,1.0,0.3,0.3182,0.61,0.0896,1.0,1.0,2.0,4.0
8473,7743,2011-11-24,4,0,11,1,4,0,1.0,0.3,0.3182,0.61,0.1045,1.0,10.0,11.0,5.0
8474,7744,2011-11-24,4,0,11,1,4,0,1.0,0.3,0.3182,0.61,0.0896,1.0,5.0,6.0,6.0
8475,7745,2011-11-24,4,0,11,1,4,0,1.0,0.26,0.2727,0.75,0.1045,9.0,31.0,40.0,7.0
8476,7746,2011-11-24,4,0,11,1,4,0,1.0,0.3,0.3182,0.65,0.0896,4.0,42.0,46.0,8.0
8477,7747,2011-11-24,4,0,11,1,4,0,1.0,0.34,0.3485,0.61,0.0,13.0,68.0,81.0,9.0
8478,7748,2011-11-24,4,0,11,1,4,0,1.0,0.36,0.3788,0.57,0.0,34.0,64.0,98.0,10.0
8479,7749,2011-11-24,4,0,11,1,4,0,1.0,0.42,0.4242,0.41,0.2985,52.0,90.0,142.0,11.0
8480,7750,2011-11-24,4,0,11,1,4,0,1.0,0.46,0.4545,0.36,0.2239,62.0,88.0,150.0,12.0
8481,7751,2011-11-24,4,0,11,1,4,0,1.0,0.48,0.4697,0.33,0.2239,84.0,91.0,175.0,13.0
8482,7752,2011-11-24,4,0,11,1,4,0,1.0,0.5,0.4848,0.31,0.2985,74.0,94.0,168.0,14.0
8483,7753,2011-11-24,4,0,11,1,4,0,1.0,0.5,0.4848,0.31,0.2537,78.0,71.0,149.0,15.0
8484,7754,2011-11-24,4,0,11,1,4,0,1.0,0.5,0.4848,0.34,0.2836,48.0,66.0,114.0,16.0
8485,7755,2011-11-24,4,0,11,1,4,0,1.0,0.48,0.4697,0.33,0.1045,34.0,40.0,74.0,17.0
8486,7756,2011-11-24,4,0,11,1,4,0,1.0,0.42,0.4242,0.5,0.0896,13.0,24.0,37.0,18.0
8487,7757,2011-11-24,4,0,11,1,4,0,1.0,0.4,0.4091,0.54,0.1045,15.0,13.0,28.0,19.0
8488,7758,2011-11-24,4,0,11,1,4,0,1.0,0.36,0.3485,0.76,0.1642,14.0,17.0,31.0,20.0
8489,7759,2011-11-24,4,0,11,1,4,0,1.0,0.36,0.3485,0.71,0.1642,7.0,19.0,26.0,21.0
8490,7760,2011-11-24,4,0,11,1,4,0,1.0,0.36,0.3485,0.71,0.1642,8.0,14.0,22.0,22.0
8491,7761,2011-11-24,4,0,11,1,4,0,1.0,0.34,0.3485,0.76,0.1045,2.0,19.0,21.0,23.0
8492,7762,2011-11-25,4,0,11,0,5,1,1.0,0.34,0.3333,0.76,0.1642,7.0,22.0,29.0,0.0
8493,7763,2011-11-25,4,0,11,0,5,1,1.0,0.34,0.3636,0.76,0.0,2.0,12.0,14.0,1.0
8494,7764,2011-11-25,4,0,11,0,5,1,1.0,0.28,0.2879,0.81,0.1045,4.0,6.0,10.0,2.0
8495,7765,2011-11-25,4,0,11,0,5,1,1.0,0.28,0.2879,0.75,0.1045,0.0,2.0,2.0,3.0
8496,7766,2011-11-25,4,0,11,0,5,1,1.0,0.3,0.3182,0.75,0.1045,4.0,3.0,7.0,4.0
8497,7767,2011-11-25,4,0,11,0,5,1,1.0,0.28,0.3182,0.75,0.0,2.0,3.0,5.0,5.0
8498,7768,2011-11-25,4,0,11,0,5,1,1.0,0.26,0.2727,0.81,0.1045,4.0,9.0,13.0,6.0
8499,7769,2011-11-25,4,0,11,0,5,1,1.0,0.26,0.303,0.81,0.0,4.0,31.0,35.0,7.0
8500,7770,2011-11-25,4,0,11,0,5,1,1.0,0.26,0.2727,0.81,0.1343,6.0,68.0,74.0,8.0
8501,7771,2011-11-25,4,0,11,0,5,1,1.0,0.32,0.3485,0.76,0.0,25.0,70.0,95.0,9.0
8502,7772,2011-11-25,4,0,11,0,5,1,1.0,0.36,0.3485,0.71,0.1642,60.0,82.0,142.0,10.0
8503,7773,2011-11-25,4,0,11,0,5,1,1.0,0.4,0.4091,0.66,0.1045,99.0,127.0,226.0,11.0
8504,7774,2011-11-25,4,0,11,0,5,1,1.0,0.46,0.4545,0.51,0.1045,126.0,146.0,272.0,12.0
8505,7775,2011-11-25,4,0,11,0,5,1,1.0,0.5,0.4848,0.45,0.2239,143.0,140.0,283.0,13.0
8506,7776,2011-11-25,4,0,11,0,5,1,1.0,0.52,0.5,0.39,0.2239,122.0,150.0,272.0,14.0
8507,7777,2011-11-25,4,0,11,0,5,1,1.0,0.52,0.5,0.36,0.194,165.0,145.0,310.0,15.0
8508,7778,2011-11-25,4,0,11,0,5,1,1.0,0.5,0.4848,0.39,0.1642,122.0,139.0,261.0,16.0
8509,7779,2011-11-25,4,0,11,0,5,1,1.0,0.5,0.4848,0.34,0.1045,57.0,127.0,184.0,17.0
8510,7780,2011-11-25,4,0,11,0,5,1,1.0,0.46,0.4545,0.44,0.0896,45.0,108.0,153.0,18.0
8511,7781,2011-11-25,4,0,11,0,5,1,1.0,0.42,0.4242,0.67,0.0,38.0,96.0,134.0,19.0
8512,7782,2011-11-25,4,0,11,0,5,1,1.0,0.4,0.4091,0.58,0.0896,19.0,76.0,95.0,20.0
8513,7783,2011-11-25,4,0,11,0,5,1,1.0,0.36,0.3788,0.71,0.0,24.0,61.0,85.0,21.0
